image_path,image_index,speed,predicted_speed,error,med_prd_spd,med_error,mean_prd_spd,mean_error
../train/photos/images/gray_Clipped/0.jpg,0,28.105569,,,,,,
../train/photos/images/gray_Clipped/1.jpg,1,28.105569,23.18017578125,4.925393218749999,23.18017578125,4.925393218749999,23.18017578125,4.925393218749999
../train/photos/images/gray_Clipped/2.jpg,2,28.106527000000003,26.14482116699219,1.9617058330078123,26.14482116699219,1.9617058330078123,26.14482116699219,1.9617058330078123
../train/photos/images/gray_Clipped/3.jpg,3,28.130404,26.04025077819824,2.09015322180176,26.04025077819824,2.09015322180176,26.04025077819824,2.09015322180176
../train/photos/images/gray_Clipped/4.jpg,4,28.109243,21.423213958740234,6.686029041259763,21.423213958740234,6.686029041259765,21.423213958740234,6.686029041259765
../train/photos/images/gray_Clipped/5.jpg,5,28.088571999999996,22.595806121826172,5.4927658781738256,22.595806121826172,5.492765878173824,22.595806121826172,5.492765878173824
../train/photos/images/gray_Clipped/6.jpg,6,28.034211,23.97097206115723,4.063238938842769,23.97097206115723,4.063238938842769,23.97097206115723,4.063238938842769
../train/photos/images/gray_Clipped/7.jpg,7,28.018490999999997,21.57977294921875,6.438718050781247,21.57977294921875,6.438718050781247,21.57977294921875,6.438718050781247
../train/photos/images/gray_Clipped/8.jpg,8,27.986624,20.36041641235352,7.626207587646482,20.36041641235352,7.62620758764648,20.36041641235352,7.62620758764648
../train/photos/images/gray_Clipped/9.jpg,9,28.016352,23.088666915893555,4.927685084106448,23.088666915893555,4.927685084106447,23.088666915893555,4.927685084106447
../train/photos/images/gray_Clipped/10.jpg,10,27.981986,22.68574333190918,5.2962426680908194,22.68574333190918,5.2962426680908194,22.68574333190918,5.2962426680908194
../train/photos/images/gray_Clipped/11.jpg,11,27.978625,25.97161674499512,2.00700825500488,25.97161674499512,2.0070082550048802,25.97161674499512,2.0070082550048802
../train/photos/images/gray_Clipped/12.jpg,12,28.032331,24.489974975585927,3.5423560244140653,24.489974975585927,3.5423560244140724,24.489974975585927,3.5423560244140724
../train/photos/images/gray_Clipped/13.jpg,13,27.960219,21.41356658935547,6.54665241064453,21.41356658935547,6.54665241064453,21.41356658935547,6.54665241064453
../train/photos/images/gray_Clipped/14.jpg,14,27.93717800000001,22.697599411010746,5.2395785889892625,22.697599411010746,5.239578588989264,22.697599411010746,5.239578588989264
../train/photos/images/gray_Clipped/15.jpg,15,27.940599,22.7230224609375,5.217576539062499,22.7230224609375,5.217576539062499,22.7230224609375,5.217576539062499
../train/photos/images/gray_Clipped/16.jpg,16,27.908579,24.02058982849121,3.8879891715087886,24.02058982849121,3.8879891715087886,24.02058982849121,3.8879891715087886
../train/photos/images/gray_Clipped/17.jpg,17,27.898606,24.10578346252441,3.7928225374755904,24.10578346252441,3.7928225374755904,24.10578346252441,3.7928225374755904
../train/photos/images/gray_Clipped/18.jpg,18,27.855982,21.11513328552246,6.74084871447754,21.11513328552246,6.74084871447754,21.11513328552246,6.74084871447754
../train/photos/images/gray_Clipped/19.jpg,19,27.795581,22.61539459228516,5.180186407714839,22.61539459228516,5.180186407714839,22.61539459228516,5.180186407714839
../train/photos/images/gray_Clipped/20.jpg,20,27.850634000000003,21.928621292114254,5.9220127078857505,21.928621292114254,5.922012707885749,21.928621292114254,5.922012707885749
../train/photos/images/gray_Clipped/21.jpg,21,27.839349,23.66416358947754,4.1751854105224595,23.66416358947754,4.1751854105224595,23.66416358947754,4.1751854105224595
../train/photos/images/gray_Clipped/22.jpg,22,27.824347999999997,18.53678703308105,9.287560966918946,18.53678703308105,9.287560966918946,18.53678703308105,9.287560966918946
../train/photos/images/gray_Clipped/23.jpg,23,27.759608,24.483842849731445,3.2757651502685547,24.483842849731445,3.2757651502685547,24.483842849731445,3.2757651502685547
../train/photos/images/gray_Clipped/24.jpg,24,27.830054999999998,21.956256866455078,5.87379813354492,21.956256866455078,5.87379813354492,21.956256866455078,5.87379813354492
../train/photos/images/gray_Clipped/25.jpg,25,27.761885999999997,25.32543754577637,2.4364484542236258,25.32543754577637,2.436448454223626,25.32543754577637,2.436448454223626
../train/photos/images/gray_Clipped/26.jpg,26,27.694763000000002,26.655689239501953,1.0390737604980491,22.69167137145996,5.003091628540041,20.36322811126709,7.331534888732911
../train/photos/images/gray_Clipped/27.jpg,27,27.761203000000002,8.655158042907715,19.10604495709229,22.650568962097168,5.110634037902834,20.350013771057128,7.411189228942874
../train/photos/images/gray_Clipped/28.jpg,28,27.691932,8.655158042907715,19.03677395709229,22.605600357055664,5.086331642944337,20.239275093078614,7.452656906921387
../train/photos/images/gray_Clipped/29.jpg,29,27.666086,24.63869857788086,3.0273874221191406,22.557632446289062,5.1084535537109375,19.953352832794188,7.712733167205812
../train/photos/images/gray_Clipped/30.jpg,30,27.723912,8.655158042907715,19.068753957092284,22.557632446289062,5.166279553710936,19.69799171447754,8.02592028552246
../train/photos/images/gray_Clipped/31.jpg,31,27.639469000000002,8.655158042907715,18.98431095709229,22.237857818603516,5.401611181396486,19.637937278747557,8.001531721252444
../train/photos/images/gray_Clipped/32.jpg,32,27.612873999999998,26.36640167236328,1.2464723276367171,21.942439079284668,5.67043492071533,19.566306953430175,8.046567046569823
../train/photos/images/gray_Clipped/33.jpg,33,27.638534000000003,26.12791633605957,1.5106176639404332,21.942439079284668,5.6960949207153355,19.571823806762694,8.06671019323731
../train/photos/images/gray_Clipped/34.jpg,34,27.606098,23.23432540893555,4.371772591064449,22.237857818603516,5.368240181396484,19.638185386657714,7.9679126133422855
../train/photos/images/gray_Clipped/35.jpg,35,27.593209,24.712970733642567,2.880238266357426,22.18660068511963,5.406608314880373,19.624750938415527,7.9684580615844745
../train/photos/images/gray_Clipped/36.jpg,36,27.573926,24.74726676940918,2.8266592305908205,22.18660068511963,5.387325314880371,19.661284408569337,7.912641591430663
../train/photos/images/gray_Clipped/37.jpg,37,27.561151000000002,24.0764102935791,3.4847407064209013,21.942439079284668,5.618711920715334,19.563517112731933,7.997633887268069
../train/photos/images/gray_Clipped/38.jpg,38,27.559232,23.94481086730957,3.614421132690431,21.942439079284668,5.6167929207153335,19.530716171264647,8.028515828735355
../train/photos/images/gray_Clipped/39.jpg,39,27.528067,20.845796585083008,6.682270414916992,22.18660068511963,5.341466314880371,19.58156223297119,7.946504767028809
../train/photos/images/gray_Clipped/40.jpg,40,27.522541999999998,19.37702751159668,8.145514488403318,22.18660068511963,5.335941314880369,19.614191513061524,7.908350486938474
../train/photos/images/gray_Clipped/41.jpg,41,27.531058,20.217390060424805,7.313667939575198,22.18660068511963,5.344457314880373,19.617893905639647,7.913164094360354
../train/photos/images/gray_Clipped/42.jpg,42,27.493015000000003,8.655158042907715,18.83785695709229,22.18660068511963,5.306414314880374,19.62412940979004,7.868885590209963
../train/photos/images/gray_Clipped/43.jpg,43,27.487706,8.655158042907715,18.832547957092284,22.18660068511963,5.30110531488037,19.64076789855957,7.846938101440429
../train/photos/images/gray_Clipped/44.jpg,44,27.440943,8.655158042907715,18.78578495709229,22.468201637268066,4.972741362731934,19.742267875671388,7.698675124328613
../train/photos/images/gray_Clipped/45.jpg,45,27.439646000000003,23.19432258605957,4.245323413940433,22.468201637268066,4.971444362731937,19.78585739135742,7.653788608642582
../train/photos/images/gray_Clipped/46.jpg,46,27.412907,8.655158042907715,18.75774895709229,22.684693336486816,4.728213663513184,19.842930908203126,7.569976091796875
../train/photos/images/gray_Clipped/47.jpg,47,27.401744,8.655158042907715,18.74658595709229,22.684693336486816,4.717050663513184,19.86318561553955,7.538558384460451
../train/photos/images/gray_Clipped/48.jpg,48,27.396007,25.853307723999023,1.5426992760009774,22.879034996032715,4.516972003967286,20.003940620422362,7.3920663795776385
../train/photos/images/gray_Clipped/49.jpg,49,27.357509999999998,8.655158042907715,18.70235195709229,22.879034996032715,4.478475003967283,20.03368335723877,7.3238266427612295
../train/photos/images/gray_Clipped/50.jpg,50,27.365646999999996,21.499860763549805,5.865786236450193,23.05123233795166,4.3144146620483355,20.097938652038575,7.26770834796142
../train/photos/images/gray_Clipped/51.jpg,51,27.347638,22.519458770751953,4.828179229248047,23.05123233795166,4.29640566204834,20.10437400817871,7.243263991821291
../train/photos/images/gray_Clipped/52.jpg,52,27.302128000000003,20.607887268066406,6.694240731933597,23.05123233795166,4.250895662048343,20.0677734375,7.234354562500002
../train/photos/images/gray_Clipped/53.jpg,53,27.309835999999997,11.74413776397705,15.565698236022945,23.21432399749756,4.0955120025024385,20.421951541900636,6.887884458099361
../train/photos/images/gray_Clipped/54.jpg,54,27.266277000000002,8.655158042907715,18.61111895709229,23.45641040802002,3.809866591979983,20.757942237854003,6.508334762145999
../train/photos/images/gray_Clipped/55.jpg,55,27.266066,19.59308433532715,7.672981664672849,23.45641040802002,3.809655591979979,20.782293434143067,6.483772565856931
../train/photos/images/gray_Clipped/56.jpg,56,27.238096999999996,20.389455795288086,6.84864120471191,23.81165313720703,3.426443862792965,21.106983852386474,6.131113147613522
../train/photos/images/gray_Clipped/57.jpg,57,27.239031,21.855615615844727,5.383415384155273,23.950340270996087,3.288690729003914,21.413414154052735,5.825616845947266
../train/photos/images/gray_Clipped/58.jpg,58,27.227439,23.67849540710449,3.548943592895512,23.81165313720703,3.415785862792969,21.334330139160155,5.893108860839845
../train/photos/images/gray_Clipped/59.jpg,59,27.209839000000002,22.41694450378418,4.792894496215824,23.45641040802002,3.753428591979983,21.247018394470214,5.962820605529789
../train/photos/images/gray_Clipped/60.jpg,60,27.224821000000002,24.51241683959961,2.712404160400393,23.43640899658203,3.788412003417971,21.204897193908693,6.01992380609131
../train/photos/images/gray_Clipped/61.jpg,61,27.181665999999996,21.083251953125,6.098414046874996,23.100743293762207,4.080922706237789,21.17078105926514,6.010884940734858
../train/photos/images/gray_Clipped/62.jpg,62,27.170096,22.84992790222168,4.320168097778321,23.100743293762207,4.069352706237794,21.15186294555664,6.01823305444336
../train/photos/images/gray_Clipped/63.jpg,63,27.154590000000002,23.955869674682607,3.198720325317389,23.100743293762207,4.053846706237795,21.14076908111572,6.0138209188842815
../train/photos/images/gray_Clipped/64.jpg,64,27.104113,24.329063415527344,2.775049584472658,22.957653045654297,4.146459954345705,21.112448120117186,5.991664879882816
../train/photos/images/gray_Clipped/65.jpg,65,27.081358,22.90814208984375,4.173215910156252,23.100743293762207,3.9806147062377946,21.20812656402588,5.873231435974123
../train/photos/images/gray_Clipped/66.jpg,66,27.071873999999998,24.332365036010746,2.739508963989252,23.358019828796387,3.713854171203611,21.33223991394043,5.739634086059567
../train/photos/images/gray_Clipped/67.jpg,67,27.073266999999998,24.937707901000977,2.135559098999021,23.600106239318848,3.47316076068115,21.425926437377928,5.64734056262207
../train/photos/images/gray_Clipped/68.jpg,68,27.039336,26.19013214111328,0.8492038588867175,23.600106239318848,3.439229760681151,21.70299150466919,5.33634449533081
../train/photos/images/gray_Clipped/69.jpg,69,27.041493,24.794870376586914,2.246622623413085,23.73992824554443,3.301564754455569,22.047317733764647,4.994175266235352
../train/photos/images/gray_Clipped/70.jpg,70,27.018145,24.78229713439941,2.23584786560059,23.73992824554443,3.2782167544555705,22.34034875869751,4.677796241302492
../train/photos/images/gray_Clipped/71.jpg,71,27.009551000000002,24.676898956298828,2.3326520437011737,23.73992824554443,3.269622754455572,22.049565467834473,4.959985532165529
../train/photos/images/gray_Clipped/72.jpg,72,26.996246999999997,25.57453727722168,1.421709722778317,23.73992824554443,3.2563187544555667,22.347230472564696,4.6490165274353
../train/photos/images/gray_Clipped/73.jpg,73,26.954839,25.97097969055176,0.9838593094482384,23.87861537933349,3.076223620666511,22.73797203063965,4.21686696936035
../train/photos/images/gray_Clipped/74.jpg,74,26.968576000000002,25.16902160644531,1.7995543935546934,23.87861537933349,3.0899606206665133,22.741094512939455,4.2274814870605475
../train/photos/images/gray_Clipped/75.jpg,75,26.913075,25.647205352783203,1.2658696472167958,23.966271400451653,2.946803599548346,23.064283199310303,3.848791800689696
../train/photos/images/gray_Clipped/76.jpg,76,26.903469,24.82566070556641,2.0778082944335914,24.152868270874023,2.7506007291259778,23.133655910491942,3.769813089508059
../train/photos/images/gray_Clipped/77.jpg,77,26.908828999999997,26.36406326293945,0.5447657370605477,24.330714225769043,2.5781147742309543,23.18637102127075,3.7224579787292456
../train/photos/images/gray_Clipped/78.jpg,78,26.860309,25.454692840576172,1.405616159423829,24.422390937805176,2.437918062194825,23.285095119476317,3.575213880523684
../train/photos/images/gray_Clipped/79.jpg,79,26.86931,25.856258392333984,1.0130516076660143,24.59465789794922,2.27465210205078,23.560374488830565,3.308935511169434
../train/photos/images/gray_Clipped/80.jpg,80,26.870268,24.889678955078125,1.9805890449218744,24.72959804534912,2.1406699546508783,23.90008031845093,2.9701876815490706
../train/photos/images/gray_Clipped/81.jpg,81,26.836196,23.976673126220703,2.859522873779298,24.72959804534912,2.10659795465088,23.950044918060303,2.8861510819396976
../train/photos/images/gray_Clipped/82.jpg,82,26.836415000000002,22.41220092773437,4.424214072265631,24.72959804534912,2.1068169546508813,24.013096942901612,2.8233180570983905
../train/photos/images/gray_Clipped/83.jpg,83,26.843830999999998,21.7623291015625,5.081501898437498,24.788583755493164,2.055247244506834,24.09182870864868,2.7520022913513174
../train/photos/images/gray_Clipped/84.jpg,84,26.775541999999998,21.12826538085937,5.6472766191406265,24.804731369018555,1.9708106309814433,24.145741062164305,2.629800937835693
