image_path,image_index,speed,predicted_speed,error,med_prd_spd,mean_prd_spd,med_error,mean_error
../train/photos/images/gray_Clipped/0.jpg,0,28.105569,,,,,,
../train/photos/images/gray_Clipped/1.jpg,1,28.105569,24.037395477294922,4.068173522705077,24.037395477294922,24.037395477294922,4.068173522705077,4.068173522705077
../train/photos/images/gray_Clipped/2.jpg,2,28.106527000000003,27.890687942504886,0.21583905749512056,27.890687942504886,27.890687942504886,0.215839057495117,0.215839057495117
../train/photos/images/gray_Clipped/3.jpg,3,28.130404,28.67342758178711,0.5430235817871107,28.67342758178711,28.67342758178711,0.5430235817871107,0.5430235817871107
../train/photos/images/gray_Clipped/4.jpg,4,28.109243,24.45502853393555,3.654214466064453,24.45502853393555,24.45502853393555,3.654214466064449,3.654214466064449
../train/photos/images/gray_Clipped/5.jpg,5,28.088571999999996,25.34530830383301,2.7432636961669914,25.34530830383301,25.34530830383301,2.7432636961669843,2.7432636961669843
../train/photos/images/gray_Clipped/6.jpg,6,28.034211,23.114978790283203,4.919232209716796,23.114978790283203,23.114978790283203,4.919232209716796,4.919232209716796
../train/photos/images/gray_Clipped/7.jpg,7,28.018490999999997,22.23447799682617,5.784013003173829,22.23447799682617,22.23447799682617,5.784013003173829,5.784013003173829
../train/photos/images/gray_Clipped/8.jpg,8,27.986624,25.62637710571289,2.3602468942871084,25.62637710571289,25.62637710571289,2.3602468942871084,2.3602468942871084
../train/photos/images/gray_Clipped/9.jpg,9,28.016352,25.750205993652344,2.266146006347657,25.750205993652344,25.750205993652344,2.2661460063476575,2.2661460063476575
../train/photos/images/gray_Clipped/10.jpg,10,27.981986,24.17410087585449,3.8078851241455065,24.17410087585449,24.17410087585449,3.8078851241455105,3.8078851241455105
../train/photos/images/gray_Clipped/11.jpg,11,27.978625,26.278278350830078,1.7003466491699228,26.278278350830078,26.278278350830078,1.7003466491699228,1.7003466491699228
../train/photos/images/gray_Clipped/12.jpg,12,28.032331,25.81728935241699,2.215041647583007,25.81728935241699,25.81728935241699,2.2150416475830106,2.2150416475830106
../train/photos/images/gray_Clipped/13.jpg,13,27.960219,27.40932846069336,0.5508905393066392,27.40932846069336,27.40932846069336,0.5508905393066392,0.5508905393066392
../train/photos/images/gray_Clipped/14.jpg,14,27.93717800000001,25.52074432373047,2.4164336762695378,25.52074432373047,25.52074432373047,2.4164336762695413,2.4164336762695413
../train/photos/images/gray_Clipped/15.jpg,15,27.940599,26.559186935424805,1.3814120645751942,26.559186935424805,26.559186935424805,1.3814120645751942,1.3814120645751942
../train/photos/images/gray_Clipped/16.jpg,16,27.908579,27.44576644897461,0.4628125510253902,27.44576644897461,27.44576644897461,0.4628125510253902,0.4628125510253902
../train/photos/images/gray_Clipped/17.jpg,17,27.898606,25.953954696655273,1.9446513033447277,25.953954696655273,25.953954696655273,1.9446513033447275,1.9446513033447275
../train/photos/images/gray_Clipped/18.jpg,18,27.855982,26.25288009643555,1.603101903564454,26.25288009643555,26.25288009643555,1.6031019035644505,1.6031019035644505
../train/photos/images/gray_Clipped/19.jpg,19,27.795581,25.989410400390625,1.806170599609373,25.989410400390625,25.989410400390625,1.8061705996093735,1.8061705996093735
../train/photos/images/gray_Clipped/20.jpg,20,27.850634000000003,25.648700714111328,2.201933285888675,25.648700714111328,25.648700714111328,2.201933285888675,2.201933285888675
../train/photos/images/gray_Clipped/21.jpg,21,27.839349,26.67945671081543,1.1598922891845689,26.67945671081543,26.67945671081543,1.1598922891845689,1.1598922891845689
../train/photos/images/gray_Clipped/22.jpg,22,27.824347999999997,25.023983001708984,2.800364998291016,25.023983001708984,25.023983001708984,2.8003649982910126,2.8003649982910126
../train/photos/images/gray_Clipped/23.jpg,23,27.759608,24.168323516845703,3.591284483154297,24.168323516845703,24.168323516845703,3.591284483154297,3.591284483154297
../train/photos/images/gray_Clipped/24.jpg,24,27.830054999999998,25.595903396606445,2.234151603393556,25.595903396606445,25.595903396606445,2.2341516033935527,2.2341516033935527
../train/photos/images/gray_Clipped/25.jpg,25,27.761885999999997,24.54440689086914,3.21747910913086,24.54440689086914,24.54440689086914,3.2174791091308563,3.2174791091308563
../train/photos/images/gray_Clipped/26.jpg,26,27.694763000000002,26.340314865112305,1.3544481348876936,25.97168254852295,25.973723239898682,1.7230804514770526,1.7210397601013199
../train/photos/images/gray_Clipped/27.jpg,27,27.761203000000002,25.919870376586914,1.841332623413084,25.995420455932617,26.021101932525635,1.7657825440673847,1.7401010674743667
../train/photos/images/gray_Clipped/28.jpg,28,27.691932,27.68846702575684,0.0034649742431653863,25.97168254852295,25.979392337799073,1.720249451477052,1.7125396622009283
../train/photos/images/gray_Clipped/29.jpg,29,27.666086,25.856319427490234,1.8097665725097656,25.97168254852295,25.963034839630126,1.6944034514770507,1.7030511603698741
../train/photos/images/gray_Clipped/30.jpg,30,27.723912,27.930028915405273,0.20611691540527488,25.995420455932617,26.0367160987854,1.7284915440673814,1.6871959012145972
../train/photos/images/gray_Clipped/31.jpg,31,27.639469000000002,26.21930885314941,1.4201601468505842,26.099583625793457,26.06724542617798,1.5398853742065448,1.572223573822022
