image_path,image_index,speed,predicted_speed,error,50med_prd_spd,50med_error,100med_prd_spd,100med_error
../train/photos/images/gray_Clipped/0.jpg,0,28.105569,,,,,,
../train/photos/images/gray_Clipped/1.jpg,1,28.105569,-1.0,29.105569,-1.0,29.105569,-1.0,29.105569
../train/photos/images/gray_Clipped/2.jpg,2,28.106527000000003,-1.0,29.106527000000003,-1.0,29.106527000000003,-1.0,29.106527000000003
../train/photos/images/gray_Clipped/3.jpg,3,28.130404,-1.0,29.130404,-1.0,29.130404,-1.0,29.130404
../train/photos/images/gray_Clipped/4.jpg,4,28.109243,-1.0,29.109243,-1.0,29.109243,-1.0,29.109243
../train/photos/images/gray_Clipped/5.jpg,5,28.088571999999996,-1.0,29.088571999999996,-1.0,29.088571999999996,-1.0,29.088571999999996
../train/photos/images/gray_Clipped/6.jpg,6,28.034211,-1.0,29.034211,-1.0,29.034211,-1.0,29.034211
../train/photos/images/gray_Clipped/7.jpg,7,28.018490999999997,-1.0,29.018490999999997,-1.0,29.018490999999997,-1.0,29.018490999999997
../train/photos/images/gray_Clipped/8.jpg,8,27.986624,-1.0,28.986624,-1.0,28.986624,-1.0,28.986624
../train/photos/images/gray_Clipped/9.jpg,9,28.016352,-1.0,29.016352,-1.0,29.016352,-1.0,29.016352
../train/photos/images/gray_Clipped/10.jpg,10,27.981986,-1.0,28.981986,-1.0,28.981986,-1.0,28.981986
../train/photos/images/gray_Clipped/11.jpg,11,27.978625,-1.0,28.978625,-1.0,28.978625,-1.0,28.978625
../train/photos/images/gray_Clipped/12.jpg,12,28.032331,-1.0,29.032331,-1.0,29.032331,-1.0,29.032331
../train/photos/images/gray_Clipped/13.jpg,13,27.960219,-1.0,28.960219,-1.0,28.960219,-1.0,28.960219
../train/photos/images/gray_Clipped/14.jpg,14,27.93717800000001,-1.0,28.93717800000001,-1.0,28.93717800000001,-1.0,28.93717800000001
../train/photos/images/gray_Clipped/15.jpg,15,27.940599,-1.0,28.940599,-1.0,28.940599,-1.0,28.940599
../train/photos/images/gray_Clipped/16.jpg,16,27.908579,-1.0,28.908579,-1.0,28.908579,-1.0,28.908579
../train/photos/images/gray_Clipped/17.jpg,17,27.898606,-1.0,28.898606,-1.0,28.898606,-1.0,28.898606
../train/photos/images/gray_Clipped/18.jpg,18,27.855982,-1.0,28.855982,-1.0,28.855982,-1.0,28.855982
../train/photos/images/gray_Clipped/19.jpg,19,27.795581,-1.0,28.795581,-1.0,28.795581,-1.0,28.795581
../train/photos/images/gray_Clipped/20.jpg,20,27.850634000000003,-1.0,28.850634000000003,-1.0,28.850634000000003,-1.0,28.850634000000003
../train/photos/images/gray_Clipped/21.jpg,21,27.839349,-1.0,28.839349,-1.0,28.839349,-1.0,28.839349
../train/photos/images/gray_Clipped/22.jpg,22,27.824347999999997,-1.0,28.824347999999997,-1.0,28.824347999999997,-1.0,28.824347999999997
../train/photos/images/gray_Clipped/23.jpg,23,27.759608,-1.0,28.759608,-1.0,28.759608,-1.0,28.759608
../train/photos/images/gray_Clipped/24.jpg,24,27.830054999999998,-1.0,28.830054999999998,-1.0,28.830054999999998,-1.0,28.830054999999998
../train/photos/images/gray_Clipped/25.jpg,25,27.761885999999997,-1.0,28.761885999999997,-1.0,28.761885999999997,-1.0,28.761885999999997
../train/photos/images/gray_Clipped/26.jpg,26,27.694763000000002,-1.0,28.694763000000002,-1.0,28.694763000000002,-1.0,28.694763000000002
../train/photos/images/gray_Clipped/27.jpg,27,27.761203000000002,-1.0,28.761203000000002,-1.0,28.761203000000002,-1.0,28.761203000000002
